#feature	value	weight	wins	losses
pattern	23261	-4.403276912527849	5	6484
pattern	23262	-9.063918990080714	0	8637
pattern	23263	-9.693503075495633	0	16211
pattern	23264	-9.881852015865304	0	19571
pattern	23265	-2.3348547857403017	133	21536
pattern	23266	-3.6293387353529494	2	1218
pattern	23267	-3.573985293455807	4	2270
pattern	23268	1.0330490291758254	271	1511
pattern	23269	-1.992538304527558	22	2535
pattern	23270	-3.8812960966016545	4	3087
pattern	23271	-8.91810613640188	0	7465
pattern	23272	-9.286276484896838	0	10788
pattern	23273	-3.0959588422459916	6	2100
pattern	23274	-2.0057841612601144	16	1870
pattern	23275	-7.722649292683269	0	2258
pattern	23276	-2.316675275111969	52	8274
pattern	23277	-9.259219716842914	0	10500
pattern	23278	0.3018748157221903	349	4044
pattern	23279	-3.1028091190585836	9	3161
pattern	23280	-3.8609432548198575	8	6003
pattern	23281	-3.453484858715975	14	6966
pattern	23282	-9.265201256792817	0	10563
pattern	23283	-9.832793411436413	0	18634
pattern	23284	-4.047680543627016	4	3646
pattern	23285	-3.2382703073686514	38	15204
pattern	23286	0.14127175310049248	216	2939
pattern	23287	-2.0714333011208517	0	7
pattern	23288	-8.69666675181524	0	5982
pattern	23289	-3.009161215080205	10	3196
pattern	23290	-4.556757109075019	8	12039
pattern	23291	-4.0847423864714605	5	4715
pattern	23292	-4.240927827446306	2	2246
pattern	23293	-4.853488855722015	2	4145
pattern	23294	0.13784660106616164	349	4765
pattern	23295	-8.600787060487225	0	5435
pattern	23296	-9.055665467301736	0	8566
pattern	23297	-2.8800614627052896	11	3088
pattern	23298	-3.7305876342108206	13	8537
pattern	23299	0.6595979053718827	169	1369
pattern	23300	-3.7923227847275776	9	6300
pattern	23301	-9.54587906740142	0	13986
pattern	23302	-9.564086588332916	0	14243
pattern	23303	0.4527231971944661	78	777
pattern	23304	-1.0273685102476766	100	4380
pattern	23305	-9.537478936447245	0	13869
pattern	23306	0.591085003342548	216	1874
pattern	23307	-2.5370355136701273	19	3776
pattern	23308	-4.629753619593461	3	4920
pattern	23309	-1.2770353484457633	22	1239
pattern	23310	-3.9878889717332218	6	5125
pattern	23311	-8.644343122555545	0	5677
pattern	23312	-2.0213009326370264	84	9943
pattern	23313	0.06492025995264541	169	2482
pattern	23314	-9.102191127297072	0	8974
pattern	23315	-2.250783200868916	13	1943
pattern	23316	-9.289515298320714	0	10823
pattern	23317	-4.045248673221358	16	14380
pattern	23318	-1.1502436902230737	140	6933
pattern	23319	-2.1067682329332036	105	13536
pattern	23320	-7.440109234375994	0	1702
pattern	23321	-5.631555554812522	1	4652
pattern	23322	-4.3899266906742085	5	6398
pattern	23323	-3.038771753364337	19	6237
pattern	23324	-9.086016335475122	0	8830
pattern	23325	-9.60884373953442	0	14895
pattern	23326	-0.517955488095447	210	5525
pattern	23327	-3.910746008756462	0	49
pattern	23328	1.9881224269784428	1291	2770
pattern	23329	-10.145175559371237	0	25467
pattern	23330	-2.372637408320532	14	2363
pattern	23331	-10.240064671323585	0	28002
pattern	23332	-4.504135672002348	1	1506
pattern	23333	-8.139421925583898	0	3426
pattern	23334	-9.851980374266095	0	18995
pattern	23335	-3.284276507032239	31	12992
pattern	23336	-1.8626315375050042	23	2327
pattern	23337	-3.3090626945392483	6	2599
pattern	23338	-3.521498955941793	33	17531
pattern	23339	-1.7177998628888518	38	3323
pattern	23340	-0.1142782323212159	383	6729
pattern	23341	-3.1612529603002844	11	4091
pattern	23342	-8.998376146217874	0	8089
pattern	23343	-5.247161770232227	7	21035
pattern	23344	-5.21692324167895	2	5962
pattern	23345	-2.0072610725065	46	5372
pattern	23346	-1.8592596922170541	16	1615
pattern	23347	-4.891829262564852	7	14744
pattern	23348	-1.313834515113707	27	1577
pattern	23349	-8.91461757488645	0	7439
pattern	23350	-9.172216444636607	0	9625
pattern	23351	0.02433205117466268	502	7678
pattern	23352	-9.212332030073396	0	10019
pattern	23353	-4.665649665488296	2	3435
pattern	23354	-2.3950528279036836	10	1729
pattern	23355	-8.307690253976311	0	4054
pattern	23356	4.302543198980793	754	159
pattern	23357	-4.765437177550288	1	1956
pattern	23358	-7.657252660186993	0	2115
pattern	23359	-7.396909502198779	0	1630
pattern	23360	-9.816618163199596	0	18335
pattern	23361	-4.6363442869786295	1	1719
pattern	23362	-4.562831722772915	6	9108
pattern	23363	-2.1081808379002323	26	3362
pattern	23364	-2.9827594469264302	57	17654
pattern	23365	-1.992951804964211	150	17254
pattern	23366	-2.556442943764395	14	2840
pattern	23367	-9.272557742804823	0	10641
pattern	23368	1.7596133526679423	592	1596
pattern	23369	-8.51096107359287	0	4968
pattern	23370	-2.510319376829594	33	6377
pattern	23371	4.317097478978119	722	150
pattern	23372	-8.453813742543469	0	4692
pattern	23373	-8.387525478079233	0	4391
pattern	23374	-8.767163481085532	0	6419
pattern	23375	-3.873949937078254	6	4573
pattern	23376	-4.33271444389348	2	2462
pattern	23377	-5.190646068890194	1	2993
pattern	23378	-9.89520013963423	0	19834
pattern	23379	-3.6234341181008496	10	5908
pattern	23380	-5.165655863097686	2	5664
pattern	23381	-5.948002616798463	2	12386
pattern	23382	-3.179913890460917	6	2284
pattern	23383	-2.3053263435091003	27	4252
pattern	23384	-9.332109803205073	0	11294
pattern	23385	-8.834327704059687	0	6865
pattern	23386	-3.5075126211311907	12	6307
pattern	23387	-8.27688727642965	0	3931
pattern	23388	-5.039949178159796	10	24360
pattern	23389	-1.3722914785852791	70	4330
pattern	23390	-6.144319047790905	1	7769
pattern	23391	-3.0493958916951125	4	1343
pattern	23392	-1.6893973567607026	29	2466
pattern	23393	-3.6926392545262603	40	25208
pattern	23394	-9.614867476668259	0	14985
pattern	23395	-0.6464734020106382	46	1377
pattern	23396	-1.623082218753777	2	163
pattern	23397	-8.544406782056253	0	5137
pattern	23398	-2.657412782949774	66	14762
pattern	23399	0.014664895387441007	142	2193
pattern	23400	-2.290437818040414	56	8679
pattern	23401	-2.6718693570660226	9	2054
pattern	23402	-8.302497924020951	0	4033
pattern	23403	-0.039963394054874646	412	6720
pattern	23404	-4.286536195479229	6	6909
pattern	23405	-8.9425833208208	0	7650
pattern	23406	-6.507318266880734	3	32170
pattern	23407	-6.5382230142703985	1	11520
pattern	23408	-9.568150228710948	0	14301
pattern	23409	-2.4845885620602193	26	4899
pattern	23410	-4.6623406267797	3	5083
pattern	23411	-5.729660732323568	3	14781
pattern	23412	-2.3392726776545634	15	2448
pattern	23413	-0.20628450766830822	102	1965
pattern	23414	-5.150090614171878	5	13684
pattern	23415	-5.975342806116086	1	6561
pattern	23416	-5.367421173359378	3	10289
pattern	23417	-7.725301888961348	0	2264
pattern	23418	-9.13926709625809	0	9313
pattern	23419	-2.001139924662332	49	5687
pattern	23420	-0.6607220095229575	0	1
pattern	23421	-9.193187745484916	0	9829
pattern	23422	-1.9951262103231844	122	14065
pattern	23423	-7.291612764489363	0	1467
pattern	23424	-5.52358672118299	2	8102
pattern	23425	-9.46124977896163	0	12851
pattern	23426	-9.163137271459336	0	9538
pattern	23427	-5.126150660405928	1	2806
pattern	23428	-6.734515806560429	0	840
pattern	23429	-9.834616278996588	0	18668
pattern	23430	-2.634489058238768	0	13
pattern	23431	-8.81980373030842	0	6766
pattern	23432	-2.7490640578989383	8	1974
pattern	23433	-9.953749808318875	0	21030
pattern	23434	-1.8278989712886522	26	2540
pattern	23435	-3.1289949388099956	10	3603
pattern	23436	-9.774684199794242	0	17582
pattern	23437	-0.6614712643349832	134	4070
pattern	23438	-9.328828621759705	0	11257
pattern	23439	-6.110150899078084	1	7508
pattern	23440	-2.8900530726938634	16	4529
pattern	23441	-9.079312858943993	0	8771
pattern	23442	-3.409063706563574	30	14245
pattern	23443	-2.5649924077663955	46	9384
pattern	23444	0.5482721115245573	111	1005
pattern	23445	-2.632914332103988	18	3938
pattern	23446	-0.4026219680207748	1	24
pattern	23447	-4.226818990628219	3	3288
pattern	23448	-3.7579584556946517	3	2057
pattern	23449	-2.2494263049081535	39	5804
pattern	23450	-3.8557891149136414	34	25231
pattern	23451	-5.085060487473967	1	2693
pattern	23452	-9.657455071958989	0	15637
pattern	23453	-9.21293065706908	0	10025
pattern	23454	-9.079084833113521	0	8769
pattern	23455	-5.713085129761048	3	14538
pattern	23456	-0.6607220095229575	0	1
pattern	23457	-2.0965221446279005	73	9317
pattern	23458	-3.7135137406143586	8	5180
pattern	23459	-9.596958081081846	0	14719
pattern	23460	-3.2820376368754056	10	4199
pattern	23461	-4.77054626430744	2	3815
pattern	23462	-3.614572255068012	6	3528
pattern	23463	-9.040966991391763	0	8441
pattern	23464	-8.798445086571068	0	6623
pattern	23465	2.1371801288754027	445	822
pattern	23466	-8.173839488430584	0	3546
pattern	23467	-1.8540788884409405	34	3408
pattern	23468	-6.869388066530278	1	16043
pattern	23469	-3.133400087465737	116	41746
pattern	23470	0.35015098454846333	149	1645
pattern	23471	-7.830797666843263	0	2516
pattern	23472	-5.284675057423833	2	6380
pattern	23473	-2.0202867043581865	61	7215
pattern	23474	-5.164688639085551	4	11143
pattern	23475	-3.8422823467150145	8	5892
pattern	23476	-8.232689071668325	0	3761
pattern	23477	-3.027603448782464	54	17493
pattern	23478	-3.577960429861527	3	1718
pattern	23479	0.458677773415596	338	3348
pattern	23480	-9.048637155779648	0	8506
pattern	23481	-4.5847561773615135	2	3168
pattern	23482	-0.27603915240088994	431	8902
pattern	23483	-1.9322978006865663	37	4010
pattern	23484	-3.529842697049737	7	3776
pattern	23485	0.20426142924716736	62	792
pattern	23486	-9.178017203614818	0	9681
pattern	23487	-2.2896130842165867	26	4031
pattern	23488	-8.16164226494246	0	3503
pattern	23489	-9.110844448673815	0	9052
pattern	23490	-2.240301151062741	26	3837
pattern	23491	-7.050067199665121	0	1152
pattern	23492	-9.111838107425806	0	9061
pattern	23493	-8.284740515299813	0	3962
pattern	23494	-3.8272532774561965	0	45
pattern	23495	-5.076346004179496	2	5180
pattern	23496	-7.003955636326039	1	18354
pattern	23497	-9.934401585529908	0	20627
pattern	23498	-3.068664655794177	17	5752
pattern	23499	-4.550126385787662	6	8993
pattern	23500	-2.9891836366237667	8	2510
pattern	23501	-9.577822267174236	0	14440
pattern	23502	-9.259505364855071	0	10503
pattern	23503	-2.526066501305843	14	2755
pattern	23504	-3.431926711058841	0	30
pattern	23505	-3.2556393040779623	0	25
pattern	23506	-4.5872022767172025	3	4715
pattern	23507	-1.6322966720197987	64	5135
pattern	23508	-7.323395444708713	1	25262
pattern	23509	-5.255311167260093	1	3193
pattern	23510	-2.358501826884134	28	4650
pattern	23511	0.015427278028311247	512	7901
pattern	23512	-9.28785093305407	0	10805
pattern	23513	-7.21959534955732	0	1365
pattern	23514	-3.133462139650276	7	2540
pattern	23515	-5.179953932812401	3	8530
pattern	23516	-2.0714333011208517	0	7
pattern	23517	-2.0873835203471476	137	17320
pattern	23518	-4.689556270355258	1	1813
pattern	23519	-3.371338269897998	9	4135
pattern	23520	-7.87471488616301	0	2629
pattern	23521	-2.122764349737337	57	7470
pattern	23522	-4.746611918829731	3	5530
pattern	23523	-8.609213660578643	0	5481
pattern	23524	-6.768419887567457	0	869
pattern	23525	-7.716877748012717	0	2245
pattern	23526	-8.694826497439422	0	5971
pattern	23527	-9.657135285546769	0	15632
pattern	23528	-1.7343164321807847	26	2313
pattern	23529	-3.960133887754127	18	14851
pattern	23530	-4.561415479365535	4	6095
pattern	23531	-9.462105315050522	0	12862
pattern	23532	-4.552466346498194	3	4554
pattern	23533	-2.9925366833263403	0	19
pattern	23534	-7.722649292683269	0	2258
pattern	23535	-1.5292793001436165	29	2101
pattern	23536	-3.1675878768938	16	5978
pattern	23537	-3.8487890377019838	0	46
pattern	23538	-7.969335693477507	0	2890
pattern	23539	-9.008093993785971	0	8168
pattern	23540	-9.94864907861001	0	20923
pattern	23541	-2.528576296730309	54	10620
pattern	23542	-6.315878011025843	2	17894
pattern	23543	-5.572460197099859	1	4385
pattern	23544	-9.553358035075865	0	14091
pattern	23545	-9.014682648711592	0	8222
pattern	23546	-5.14670268720062	3	8251
pattern	23547	-6.884543211818612	1	16288
pattern	23548	-6.585934078786864	1	12083
pattern	23549	-2.4552295631024026	22	4027
pattern	23550	-3.0322296219758655	40	13023
pattern	23551	-0.3294997700315554	214	4663
pattern	23552	-3.7943452733055802	18	12582
pattern	23553	-5.668119169411204	2	9362
pattern	23554	-2.738794783726453	6	1469
pattern	23555	-8.58670737283822	0	5359
pattern	23556	-3.34115709331827	21	9325
pattern	23557	-10.043246744293036	0	22999
pattern	23558	-8.34994221050175	0	4229
pattern	23559	-4.949721086526154	1	2352
pattern	23560	-4.673439762377816	1	1784
pattern	23561	-10.035740360134582	0	22827
pattern	23562	-2.9568226728019416	25	7555
pattern	23563	-7.213721342343953	0	1357
pattern	23564	-2.456916309298955	28	5131
pattern	23565	-0.7496943032711384	41	1361
pattern	23566	0.04200434018653423	111	1668
pattern	23567	-3.0965553947942563	13	4528
pattern	23568	-4.7442634709308935	1	1915
pattern	23569	-0.5669723293128536	166	4587
pattern	23570	-5.470301085507569	3	11404
pattern	23571	-0.617031668304674	264	7669
pattern	23572	-9.608642322040536	0	14892
pattern	23573	-4.344821441067935	2	2492
pattern	23574	-10.099380630184172	0	24327
pattern	23575	-4.15071952720268	3	3047
pattern	23576	-8.067129047686805	0	3187
pattern	23577	-9.471391197183886	0	12982
pattern	23578	-0.8688851471378956	92	3439
pattern	23579	-3.9937883148189908	11	9407
pattern	23580	-5.696054635160519	1	4962
pattern	23581	-1.1447524810654262	174	8569
pattern	23582	-5.804956446546079	1	5533
pattern	23583	-1.2061572534337974	101	5290
pattern	23584	-9.785263353988723	0	17769
pattern	23585	-1.1455149145849441	36	1776
pattern	23586	-7.865930960866332	0	2606
pattern	23587	-3.6559590492405976	4	2464
pattern	23588	-6.809277277068217	1	15107
pattern	23589	-7.669932242635064	0	2142
pattern	23590	-4.52820661887015	6	8798
pattern	23591	-9.435157441141289	0	12520
pattern	23592	-2.5959929463259215	10	2114
pattern	23593	-3.951543348078962	12	9833
pattern	23594	-8.694659033537848	0	5970
pattern	23595	-9.103527291092451	0	8986
pattern	23596	-3.5419496246135167	2	1116
pattern	23597	-8.718489636772086	0	6114
pattern	23598	-2.939975186970231	7	2093
pattern	23599	0.8345066061442207	322	2190
pattern	23600	0.3677198825509938	118	1280
pattern	23601	-6.682267361541925	1	13305
pattern	23602	-5.331252716569889	1	3445
pattern	23603	-2.798428842613429	31	7992
pattern	23604	-1.370213205873998	0	3
pattern	23605	-2.9354832516058162	69	20380
pattern	23606	-8.96749607611384	0	7843
pattern	23607	-7.4151367158422135	0	1660
pattern	23608	-3.1321022498424553	18	6488
pattern	23609	-8.946887243295496	0	7683
pattern	23610	-4.559834251675108	2	3090
pattern	23611	-5.353695237537572	6	20087
pattern	23612	0.9174042203169309	197	1233
pattern	23613	-3.324926776699906	39	17016
pattern	23614	-4.873783522649425	2	4230
pattern	23615	-3.643066310756628	6	3630
pattern	23616	-4.9577165591532175	3	6830
pattern	23617	0.033170362411425035	56	849
pattern	23618	-2.3232644965849745	25	4009
pattern	23619	-9.24782269387291	0	10381
pattern	23620	-2.664126183748063	14	3163
pattern	23621	-4.458145032089939	11	14967
pattern	23622	-8.091607903392752	0	3266
pattern	23623	-3.530285711910696	16	8592
pattern	23624	-6.704048664174133	1	13598
pattern	23625	-5.627032060045927	1	4631
pattern	23626	-9.112610271081397	0	9068
pattern	23627	-9.562822093560442	0	14225
pattern	23628	-3.614048491953479	39	22721
pattern	23629	-8.944411490128088	0	7664
pattern	23630	-8.431185593818165	0	4587
pattern	23631	-3.7398156890365533	3	2020
pattern	23632	-6.323419260725351	1	9293
pattern	23633	0.6678443864693556	258	2073
pattern	23634	0.1117543367524411	419	5872
pattern	23635	-4.10217896811088	8	7641
pattern	23636	-9.062760635507209	0	8627
pattern	23637	-0.22800219684403203	93	1831
pattern	23638	-8.258146849704534	0	3858
pattern	23639	-3.4008723966859633	6	2849
pattern	23640	-6.101357947090969	2	14439
pattern	23641	-9.151114265718116	0	9424
pattern	23642	-5.390192148394233	3	10526
pattern	23643	-1.3349248811113519	88	5243
pattern	23644	-1.5002097374293648	70	4921
pattern	23645	3.915088118279379	707	220
pattern	23646	-0.24505841835687642	71	1422
pattern	23647	-1.721943353264249	63	5529
pattern	23648	-4.419549177825214	9	11797
pattern	23649	-7.584740676914635	0	1967
pattern	23650	-2.3612785026553804	39	6491
pattern	23651	-0.1929603703672596	105	1996
pattern	23652	-2.887979968717556	63	17746
pattern	23653	-2.040917821448515	13	1575
pattern	23654	-9.198767304066603	0	9884
pattern	23655	-1.206137225312047	33	1730
pattern	23656	-3.277615259789827	7	2934
pattern	23657	-8.320676061501379	0	4107
pattern	23658	-4.171267880612507	13	13265
pattern	23659	-8.85394201206928	0	7001
pattern	23660	-7.934132394150608	0	2790
pattern	23661	-0.7788441329400847	73	2494
pattern	23662	-7.7844467047100805	0	2402
pattern	23663	-2.9875893350773035	8	2506
pattern	23664	-1.9554772241506562	25	2775
pattern	23665	-3.0286197505216133	8	2611
pattern	23666	-5.3548054072888105	3	10160
pattern	23667	0.052894663481355096	184	2735
pattern	23668	0.40955305861646357	134	1394
pattern	23669	-0.8337350102367943	76	2743
pattern	23670	-3.544039186294388	13	7084
pattern	23671	-9.520537310390651	0	13636
pattern	23672	-4.699976252155949	1	1832
pattern	23673	-6.289606514178868	1	8984
pattern	23674	-8.944411490128088	0	7664
pattern	23675	-3.900619102977886	8	6246
pattern	23676	-9.457117360021732	0	12798
pattern	23677	-5.784034339732119	3	15607
pattern	23678	-7.637203645297211	0	2073
pattern	23679	-8.19282950665558	0	3614
pattern	23680	-3.467712350010043	6	3046
pattern	23681	-4.482956400664929	4	5635
pattern	23682	-4.968056804172752	3	6901
pattern	23683	-5.538368238075097	4	16192
pattern	23684	-1.6865604407716621	54	4575
pattern	23685	-7.322468310045406	0	1513
pattern	23686	-0.7487125498980216	193	6396
pattern	23687	1.3305015926211083	222	919
pattern	23688	-5.0712823393725355	8	20140
pattern	23689	-1.6300030377870627	80	6403
pattern	23690	-7.728827774054157	0	2272
pattern	23691	-3.1224664500294828	26	9272
pattern	23692	-5.055771656643581	4	9993
pattern	23693	-5.057870726227554	4	10014
pattern	23694	-2.472645772991516	21	3912
pattern	23695	-9.130640716427683	0	9233
pattern	23696	-3.335457597666801	8	3549
pattern	23697	-2.9545520822192213	29	8741
pattern	23698	-4.536076800910184	5	7405
pattern	23699	-4.594596515926315	3	4750
pattern	23700	-8.237726950934869	0	3780
pattern	23701	-4.415354280277374	6	7859
pattern	23702	-1.7546983398074667	20	1817
pattern	23703	-5.640878168357745	4	17940
pattern	23704	-4.377796609441104	3	3824
pattern	23705	-3.06180572296188	15	5043
